FREQ,INDICATOR,REF_AREA,UNIT,TIME_PERIOD,value
A,EN_ATM_HFCE,GBR,Gg_CO2,2008,14992.0141377159
A,EN_ATM_HFCE,GBR,Gg_CO2,2009,15622.4578652516
A,EN_ATM_HFCE,GBR,Gg_CO2,2010,16486.5135268047
A,EN_ATM_HFCE,GBR,Gg_CO2,2011,14934.2645737428
A,EN_ATM_HFCE,GBR,Gg_CO2,2012,15481.0939881611
A,EN_ATM_HFCE,GBR,Gg_CO2,2013,15808.0052115641
A,EN_ATM_HFCE,GBR,Gg_CO2,2014,16002.4010756918
A,EN_ATM_HFCE,GBR,Gg_CO2,2015,15987.7689612661
A,EN_ATM_HFCE,GBR,Gg_CO2,2016,15216.0549484156
A,EN_ATM_HFCE,GBR,Gg_CO2,2017,14192.8193052594
A,EN_ATM_HFCE,GRC,Gg_CO2,1990,1182.816
A,EN_ATM_HFCE,GRC,Gg_CO2,1991,1400.08
A,EN_ATM_HFCE,GRC,Gg_CO2,1992,1149.072
A,EN_ATM_HFCE,GRC,Gg_CO2,1993,2032.43915305
A,EN_ATM_HFCE,GRC,Gg_CO2,1994,2712.11246316
A,EN_ATM_HFCE,GRC,Gg_CO2,1995,4157.37596992872
A,EN_ATM_HFCE,GRC,Gg_CO2,1996,4820.16537150106
A,EN_ATM_HFCE,GRC,Gg_CO2,1997,5166.48802785957
A,EN_ATM_HFCE,GRC,Gg_CO2,1998,5767.51429514513
A,EN_ATM_HFCE,GRC,Gg_CO2,1999,6721.12967716985
A,EN_ATM_HFCE,GRC,Gg_CO2,2000,5261.86231892746
A,EN_ATM_HFCE,GRC,Gg_CO2,2001,4781.51816000275
A,EN_ATM_HFCE,GRC,Gg_CO2,2002,5090.33300671548
A,EN_ATM_HFCE,GRC,Gg_CO2,2003,4733.64897000133
A,EN_ATM_HFCE,GRC,Gg_CO2,2004,4928.26924985721
A,EN_ATM_HFCE,GRC,Gg_CO2,2005,5078.02569564883
A,EN_ATM_HFCE,GRC,Gg_CO2,2006,2723.62792706369
A,EN_ATM_HFCE,GRC,Gg_CO2,2007,3246.63319696743
A,EN_ATM_HFCE,GRC,Gg_CO2,2008,3712.34559194796
A,EN_ATM_HFCE,GRC,Gg_CO2,2009,4036.0151927208
A,EN_ATM_HFCE,GRC,Gg_CO2,2010,4467.7641233117
A,EN_ATM_HFCE,GRC,Gg_CO2,2011,4747.22422242122
A,EN_ATM_HFCE,GRC,Gg_CO2,2012,5153.9310515242
A,EN_ATM_HFCE,GRC,Gg_CO2,2013,5741.47627757344
A,EN_ATM_HFCE,GRC,Gg_CO2,2014,5842.95097014806
A,EN_ATM_HFCE,GRC,Gg_CO2,2015,5999.84435447847
A,EN_ATM_HFCE,GRC,Gg_CO2,2016,6223.86169631182
A,EN_ATM_HFCE,GRC,Gg_CO2,2017,6179.3187651924
A,EN_ATM_HFCE,HRV,Gg_CO2,1995,29.319975
A,EN_ATM_HFCE,HRV,Gg_CO2,1996,49.772275
A,EN_ATM_HFCE,HRV,Gg_CO2,1997,71.933243
A,EN_ATM_HFCE,HRV,Gg_CO2,1998,101.880601
A,EN_ATM_HFCE,HRV,Gg_CO2,1999,122.0819895
A,EN_ATM_HFCE,HRV,Gg_CO2,2000,147.900944
A,EN_ATM_HFCE,HRV,Gg_CO2,2001,161.45912
A,EN_ATM_HFCE,HRV,Gg_CO2,2002,185.3357545
A,EN_ATM_HFCE,HRV,Gg_CO2,2003,212.229103
A,EN_ATM_HFCE,HRV,Gg_CO2,2004,240.326632
A,EN_ATM_HFCE,HRV,Gg_CO2,2005,265.803196
A,EN_ATM_HFCE,HRV,Gg_CO2,2006,292.5692587
A,EN_ATM_HFCE,HRV,Gg_CO2,2007,326.7434916
A,EN_ATM_HFCE,HRV,Gg_CO2,2008,338.0435281
A,EN_ATM_HFCE,HRV,Gg_CO2,2009,341.3498735
A,EN_ATM_HFCE,HRV,Gg_CO2,2010,378.872252
A,EN_ATM_HFCE,HRV,Gg_CO2,2011,396.195623
A,EN_ATM_HFCE,HRV,Gg_CO2,2012,397.278784
A,EN_ATM_HFCE,HRV,Gg_CO2,2013,469.186244065128
A,EN_ATM_HFCE,HRV,Gg_CO2,2014,474.764968427948
A,EN_ATM_HFCE,HRV,Gg_CO2,2015,482.495763070901
A,EN_ATM_HFCE,HRV,Gg_CO2,2016,483.533987413175
A,EN_ATM_HFCE,HRV,Gg_CO2,2017,488.706411670915
A,EN_ATM_HFCE,HUN,Gg_CO2,1991,15.1438532245
A,EN_ATM_HFCE,HUN,Gg_CO2,1992,23.2445155824052
A,EN_ATM_HFCE,HUN,Gg_CO2,1993,27.5256245770809
A,EN_ATM_HFCE,HUN,Gg_CO2,1994,32.4108973460446
A,EN_ATM_HFCE,HUN,Gg_CO2,1995,37.1507849787072
A,EN_ATM_HFCE,HUN,Gg_CO2,1996,38.7829584113629
A,EN_ATM_HFCE,HUN,Gg_CO2,1997,71.0831933945601
A,EN_ATM_HFCE,HUN,Gg_CO2,1998,147.404479828517
A,EN_ATM_HFCE,HUN,Gg_CO2,1999,301.60078736286
A,EN_ATM_HFCE,HUN,Gg_CO2,2000,211.116934676688
A,EN_ATM_HFCE,HUN,Gg_CO2,2001,261.229989513028
A,EN_ATM_HFCE,HUN,Gg_CO2,2002,379.560130030422
A,EN_ATM_HFCE,HUN,Gg_CO2,2003,504.813007219664
A,EN_ATM_HFCE,HUN,Gg_CO2,2004,669.800832806797
A,EN_ATM_HFCE,HUN,Gg_CO2,2005,775.918959796185
A,EN_ATM_HFCE,HUN,Gg_CO2,2006,912.070326239288
A,EN_ATM_HFCE,HUN,Gg_CO2,2007,1023.66147393982
A,EN_ATM_HFCE,HUN,Gg_CO2,2008,1134.91083314673
A,EN_ATM_HFCE,HUN,Gg_CO2,2009,1102.14946979842
A,EN_ATM_HFCE,HUN,Gg_CO2,2010,1203.20279797376
A,EN_ATM_HFCE,HUN,Gg_CO2,2011,1308.42793454132
A,EN_ATM_HFCE,HUN,Gg_CO2,2012,1203.11537301663
A,EN_ATM_HFCE,HUN,Gg_CO2,2013,1252.76381953035
A,EN_ATM_HFCE,HUN,Gg_CO2,2014,1694.25849452519
A,EN_ATM_HFCE,HUN,Gg_CO2,2015,2202.19228968367
A,EN_ATM_HFCE,HUN,Gg_CO2,2016,1648.00129413806
A,EN_ATM_HFCE,HUN,Gg_CO2,2017,1801.17084012479
A,EN_ATM_HFCE,IRL,Gg_CO2,1990,1.23409233310224
A,EN_ATM_HFCE,IRL,Gg_CO2,1991,1.40711876279489
A,EN_ATM_HFCE,IRL,Gg_CO2,1992,1.65460506186319
A,EN_ATM_HFCE,IRL,Gg_CO2,1993,3.59107427373691
A,EN_ATM_HFCE,IRL,Gg_CO2,1994,10.9563290116968
A,EN_ATM_HFCE,IRL,Gg_CO2,1995,104.358530771102
A,EN_ATM_HFCE,IRL,Gg_CO2,1996,173.845321191282
A,EN_ATM_HFCE,IRL,Gg_CO2,1997,290.887353214345
A,EN_ATM_HFCE,IRL,Gg_CO2,1998,388.779373247646
A,EN_ATM_HFCE,IRL,Gg_CO2,1999,389.303676022817
A,EN_ATM_HFCE,IRL,Gg_CO2,2000,469.725180669377
A,EN_ATM_HFCE,IRL,Gg_CO2,2001,600.310259070333
A,EN_ATM_HFCE,IRL,Gg_CO2,2002,614.714534304942
A,EN_ATM_HFCE,IRL,Gg_CO2,2003,690.714977507032
A,EN_ATM_HFCE,IRL,Gg_CO2,2004,685.320242692685
A,EN_ATM_HFCE,IRL,Gg_CO2,2005,679.922423131779
A,EN_ATM_HFCE,IRL,Gg_CO2,2006,900.539968039948
A,EN_ATM_HFCE,IRL,Gg_CO2,2007,906.246547972577
A,EN_ATM_HFCE,IRL,Gg_CO2,2008,845.247741801022
A,EN_ATM_HFCE,IRL,Gg_CO2,2009,914.06647702719
A,EN_ATM_HFCE,IRL,Gg_CO2,2010,928.411185365484
A,EN_ATM_HFCE,IRL,Gg_CO2,2011,953.218550872574
A,EN_ATM_HFCE,IRL,Gg_CO2,2012,946.996186558313
A,EN_ATM_HFCE,IRL,Gg_CO2,2013,975.600543808481
A,EN_ATM_HFCE,IRL,Gg_CO2,2014,1044.15165026859
A,EN_ATM_HFCE,IRL,Gg_CO2,2015,1035.88636540269
A,EN_ATM_HFCE,IRL,Gg_CO2,2016,1113.07882087252
A,EN_ATM_HFCE,IRL,Gg_CO2,2017,1143.30422172755
A,EN_ATM_HFCE,ISL,Gg_CO2,1990,0.6899330122971
A,EN_ATM_HFCE,ISL,Gg_CO2,1991,0.7003440530801
A,EN_ATM_HFCE,ISL,Gg_CO2,1992,0.7039289996453
A,EN_ATM_HFCE,ISL,Gg_CO2,1993,1.4513194682558
A,EN_ATM_HFCE,ISL,Gg_CO2,1994,2.33182620637766
A,EN_ATM_HFCE,ISL,Gg_CO2,1995,10.2230146829471
A,EN_ATM_HFCE,ISL,Gg_CO2,1996,18.5941979294691
A,EN_ATM_HFCE,ISL,Gg_CO2,1997,28.7664858915196
A,EN_ATM_HFCE,ISL,Gg_CO2,1998,43.2199884459967
A,EN_ATM_HFCE,ISL,Gg_CO2,1999,48.8510835177457
A,EN_ATM_HFCE,ISL,Gg_CO2,2000,43.2770052265801
A,EN_ATM_HFCE,ISL,Gg_CO2,2001,48.6860939048216
A,EN_ATM_HFCE,ISL,Gg_CO2,2002,45.763302697813
A,EN_ATM_HFCE,ISL,Gg_CO2,2003,56.7525310658417
A,EN_ATM_HFCE,ISL,Gg_CO2,2004,59.5432376732788
A,EN_ATM_HFCE,ISL,Gg_CO2,2005,69.280459755594
A,EN_ATM_HFCE,ISL,Gg_CO2,2006,69.5412262555683
A,EN_ATM_HFCE,ISL,Gg_CO2,2007,73.338903840328
A,EN_ATM_HFCE,ISL,Gg_CO2,2008,83.7181083957993
A,EN_ATM_HFCE,ISL,Gg_CO2,2009,113.061120972127
A,EN_ATM_HFCE,ISL,Gg_CO2,2010,145.828098253539
A,EN_ATM_HFCE,ISL,Gg_CO2,2011,144.5003756867
A,EN_ATM_HFCE,ISL,Gg_CO2,2012,171.471473001013
A,EN_ATM_HFCE,ISL,Gg_CO2,2013,179.145319152541
A,EN_ATM_HFCE,ISL,Gg_CO2,2014,180.477277090372
A,EN_ATM_HFCE,ISL,Gg_CO2,2015,204.763827859965
A,EN_ATM_HFCE,ISL,Gg_CO2,2016,191.962488106344
A,EN_ATM_HFCE,ISL,Gg_CO2,2017,204.905077934479
A,EN_ATM_HFCE,ITA,Gg_CO2,1990,444.0
A,EN_ATM_HFCE,ITA,Gg_CO2,1991,449.297351111111
A,EN_ATM_HFCE,ITA,Gg_CO2,1992,471.905134358681
A,EN_ATM_HFCE,ITA,Gg_CO2,1993,494.098536906839
A,EN_ATM_HFCE,ITA,Gg_CO2,1994,664.064980301903
A,EN_ATM_HFCE,ITA,Gg_CO2,1995,926.652550964668
A,EN_ATM_HFCE,ITA,Gg_CO2,1996,666.399115884409
A,EN_ATM_HFCE,ITA,Gg_CO2,1997,1000.88839041381
A,EN_ATM_HFCE,ITA,Gg_CO2,1998,1520.8342239497
A,EN_ATM_HFCE,ITA,Gg_CO2,1999,1980.40322699994
A,EN_ATM_HFCE,ITA,Gg_CO2,2000,2476.87142637907
A,EN_ATM_HFCE,ITA,Gg_CO2,2001,3246.94200198283
A,EN_ATM_HFCE,ITA,Gg_CO2,2002,4153.32294654642
A,EN_ATM_HFCE,ITA,Gg_CO2,2003,5148.36074859876
A,EN_ATM_HFCE,ITA,Gg_CO2,2004,6354.76236645773
A,EN_ATM_HFCE,ITA,Gg_CO2,2005,7512.22718479392
A,EN_ATM_HFCE,ITA,Gg_CO2,2006,8615.21660718923
A,EN_ATM_HFCE,ITA,Gg_CO2,2007,9277.97167691235
A,EN_ATM_HFCE,ITA,Gg_CO2,2008,10176.9953307457
A,EN_ATM_HFCE,ITA,Gg_CO2,2009,10960.4004469428
A,EN_ATM_HFCE,ITA,Gg_CO2,2010,11723.9481172496
A,EN_ATM_HFCE,ITA,Gg_CO2,2011,12604.6697132939
A,EN_ATM_HFCE,ITA,Gg_CO2,2012,13178.7962530075
A,EN_ATM_HFCE,ITA,Gg_CO2,2013,13753.4017838732
A,EN_ATM_HFCE,ITA,Gg_CO2,2014,14317.9901172606
A,EN_ATM_HFCE,ITA,Gg_CO2,2015,14703.3540969132
A,EN_ATM_HFCE,ITA,Gg_CO2,2016,15045.1114947459
A,EN_ATM_HFCE,ITA,Gg_CO2,2017,15294.121565946
A,EN_ATM_HFCE,JPN,Gg_CO2,1990,15932.3098610065
A,EN_ATM_HFCE,JPN,Gg_CO2,1991,17349.6129448632
A,EN_ATM_HFCE,JPN,Gg_CO2,1992,17767.2240356469
A,EN_ATM_HFCE,JPN,Gg_CO2,1993,18129.15828489
A,EN_ATM_HFCE,JPN,Gg_CO2,1994,21051.8952130351
A,EN_ATM_HFCE,JPN,Gg_CO2,1995,25213.191034391
A,EN_ATM_HFCE,JPN,Gg_CO2,1996,24598.1072568492
A,EN_ATM_HFCE,JPN,Gg_CO2,1997,24436.7924313971
A,EN_ATM_HFCE,JPN,Gg_CO2,1998,23742.1025001834
A,EN_ATM_HFCE,JPN,Gg_CO2,1999,24368.2759035245
A,EN_ATM_HFCE,JPN,Gg_CO2,2000,22851.9981070797
A,EN_ATM_HFCE,JPN,Gg_CO2,2001,19462.5214071019
A,EN_ATM_HFCE,JPN,Gg_CO2,2002,16236.3917975722
A,EN_ATM_HFCE,JPN,Gg_CO2,2003,16229.2586234738
A,EN_ATM_HFCE,JPN,Gg_CO2,2004,12422.5642065563
A,EN_ATM_HFCE,JPN,Gg_CO2,2005,12784.0220325148
A,EN_ATM_HFCE,JPN,Gg_CO2,2006,14630.0887280131
A,EN_ATM_HFCE,JPN,Gg_CO2,2007,16713.1612414457
A,EN_ATM_HFCE,JPN,Gg_CO2,2008,19293.6433339061
A,EN_ATM_HFCE,JPN,Gg_CO2,2009,20934.6285050375
A,EN_ATM_HFCE,JPN,Gg_CO2,2010,23315.8387653342
A,EN_ATM_HFCE,JPN,Gg_CO2,2011,26105.6203177603
A,EN_ATM_HFCE,JPN,Gg_CO2,2012,29361.5055026095
A,EN_ATM_HFCE,JPN,Gg_CO2,2013,32104.6568068946
A,EN_ATM_HFCE,JPN,Gg_CO2,2014,35784.2676587653
A,EN_ATM_HFCE,JPN,Gg_CO2,2015,39260.6111675151
A,EN_ATM_HFCE,JPN,Gg_CO2,2016,42572.5925564591
A,EN_ATM_HFCE,JPN,Gg_CO2,2017,44885.3737581726
A,EN_ATM_HFCE,LIE,Gg_CO2,1990,0.00010446837893
A,EN_ATM_HFCE,LIE,Gg_CO2,1991,0.00988358462015
A,EN_ATM_HFCE,LIE,Gg_CO2,1992,0.08826940783708
A,EN_ATM_HFCE,LIE,Gg_CO2,1993,0.20085558464699
A,EN_ATM_HFCE,LIE,Gg_CO2,1994,0.51386465614569
A,EN_ATM_HFCE,LIE,Gg_CO2,1995,1.36976767008685
A,EN_ATM_HFCE,LIE,Gg_CO2,1996,1.73337013868764
A,EN_ATM_HFCE,LIE,Gg_CO2,1997,2.14102257447704
A,EN_ATM_HFCE,LIE,Gg_CO2,1998,2.7384370644666
A,EN_ATM_HFCE,LIE,Gg_CO2,1999,3.34839681469098
A,EN_ATM_HFCE,LIE,Gg_CO2,2000,4.11068778434166
A,EN_ATM_HFCE,LIE,Gg_CO2,2001,4.94491379421937
A,EN_ATM_HFCE,LIE,Gg_CO2,2002,5.48226677138867
A,EN_ATM_HFCE,LIE,Gg_CO2,2003,6.21346756749955
A,EN_ATM_HFCE,LIE,Gg_CO2,2004,7.06363386000227
A,EN_ATM_HFCE,LIE,Gg_CO2,2005,7.37834097232704
A,EN_ATM_HFCE,LIE,Gg_CO2,2006,7.83221839247537
A,EN_ATM_HFCE,LIE,Gg_CO2,2007,8.49610758301638
A,EN_ATM_HFCE,LIE,Gg_CO2,2008,9.13343677892693
A,EN_ATM_HFCE,LIE,Gg_CO2,2009,9.13556598850467
A,EN_ATM_HFCE,LIE,Gg_CO2,2010,9.71202118403452
A,EN_ATM_HFCE,LIE,Gg_CO2,2011,9.9761482096543
A,EN_ATM_HFCE,LIE,Gg_CO2,2012,10.3849408594816
A,EN_ATM_HFCE,LIE,Gg_CO2,2013,10.6471033307759
A,EN_ATM_HFCE,LIE,Gg_CO2,2014,10.6566773114019
A,EN_ATM_HFCE,LIE,Gg_CO2,2015,10.4456046104447
A,EN_ATM_HFCE,LIE,Gg_CO2,2016,10.556574776065
A,EN_ATM_HFCE,LIE,Gg_CO2,2017,10.691048985675
A,EN_ATM_HFCE,LTU,Gg_CO2,1993,0.0278729208
A,EN_ATM_HFCE,LTU,Gg_CO2,1994,0.0927602556
A,EN_ATM_HFCE,LTU,Gg_CO2,1995,6.17705021714073
A,EN_ATM_HFCE,LTU,Gg_CO2,1996,7.60607650846973
A,EN_ATM_HFCE,LTU,Gg_CO2,1997,10.106729579466
A,EN_ATM_HFCE,LTU,Gg_CO2,1998,13.7524635639874
A,EN_ATM_HFCE,LTU,Gg_CO2,1999,17.3200950240698
A,EN_ATM_HFCE,LTU,Gg_CO2,2000,21.8635382825514
A,EN_ATM_HFCE,LTU,Gg_CO2,2001,28.1955367837203
A,EN_ATM_HFCE,LTU,Gg_CO2,2002,35.8029231171773
A,EN_ATM_HFCE,LTU,Gg_CO2,2003,47.0710939602761
A,EN_ATM_HFCE,LTU,Gg_CO2,2004,67.9899059430753
A,EN_ATM_HFCE,LTU,Gg_CO2,2005,89.2266239056134
A,EN_ATM_HFCE,LTU,Gg_CO2,2006,118.730077064538
A,EN_ATM_HFCE,LTU,Gg_CO2,2007,154.302622343948
A,EN_ATM_HFCE,LTU,Gg_CO2,2008,192.516806179376
A,EN_ATM_HFCE,LTU,Gg_CO2,2009,214.429403258932
A,EN_ATM_HFCE,LTU,Gg_CO2,2010,257.651084015138
A,EN_ATM_HFCE,LTU,Gg_CO2,2011,304.365985571829
A,EN_ATM_HFCE,LTU,Gg_CO2,2012,350.979614030762
A,EN_ATM_HFCE,LTU,Gg_CO2,2013,406.964125147589
A,EN_ATM_HFCE,LTU,Gg_CO2,2014,459.749052149312
A,EN_ATM_HFCE,LTU,Gg_CO2,2015,567.783417442688
A,EN_ATM_HFCE,LTU,Gg_CO2,2016,732.004533354546
A,EN_ATM_HFCE,LTU,Gg_CO2,2017,711.260821912905
A,EN_ATM_HFCE,LUX,Gg_CO2,1990,7.15e-05
A,EN_ATM_HFCE,LUX,Gg_CO2,1991,0.0011678141475
A,EN_ATM_HFCE,LUX,Gg_CO2,1992,5.48607958179047
A,EN_ATM_HFCE,LUX,Gg_CO2,1993,12.937534866177
A,EN_ATM_HFCE,LUX,Gg_CO2,1994,14.1912062550659
A,EN_ATM_HFCE,LUX,Gg_CO2,1995,15.1515755479527
A,EN_ATM_HFCE,LUX,Gg_CO2,1996,17.3294044344262
A,EN_ATM_HFCE,LUX,Gg_CO2,1997,20.0953729507634
A,EN_ATM_HFCE,LUX,Gg_CO2,1998,22.9564786488496
A,EN_ATM_HFCE,LUX,Gg_CO2,1999,26.2073602193058
A,EN_ATM_HFCE,LUX,Gg_CO2,2000,31.0846712827688
A,EN_ATM_HFCE,LUX,Gg_CO2,2001,38.2547909400934
A,EN_ATM_HFCE,LUX,Gg_CO2,2002,41.507337291225
A,EN_ATM_HFCE,LUX,Gg_CO2,2003,41.7469865930914
A,EN_ATM_HFCE,LUX,Gg_CO2,2004,41.9294008175686
A,EN_ATM_HFCE,LUX,Gg_CO2,2005,40.4696244280412
A,EN_ATM_HFCE,LUX,Gg_CO2,2006,43.3682739650589
A,EN_ATM_HFCE,LUX,Gg_CO2,2007,47.7565469662427
A,EN_ATM_HFCE,LUX,Gg_CO2,2008,50.2451155503863
A,EN_ATM_HFCE,LUX,Gg_CO2,2009,51.4044895061737
A,EN_ATM_HFCE,LUX,Gg_CO2,2010,53.6856002122048
A,EN_ATM_HFCE,LUX,Gg_CO2,2011,56.5631506827042
A,EN_ATM_HFCE,LUX,Gg_CO2,2012,58.9253679891041
A,EN_ATM_HFCE,LUX,Gg_CO2,2013,62.4644133852508
A,EN_ATM_HFCE,LUX,Gg_CO2,2014,67.1996567112404
A,EN_ATM_HFCE,LUX,Gg_CO2,2015,67.4867156590438
A,EN_ATM_HFCE,LUX,Gg_CO2,2016,65.6316137920619
A,EN_ATM_HFCE,LUX,Gg_CO2,2017,71.6412255837651
A,EN_ATM_HFCE,LVA,Gg_CO2,1995,2.49917027871584
A,EN_ATM_HFCE,LVA,Gg_CO2,1996,2.76258033674502
A,EN_ATM_HFCE,LVA,Gg_CO2,1997,3.34816710329162
A,EN_ATM_HFCE,LVA,Gg_CO2,1998,7.60126277206196
A,EN_ATM_HFCE,LVA,Gg_CO2,1999,10.5703583136497
A,EN_ATM_HFCE,LVA,Gg_CO2,2000,14.0791883492631
A,EN_ATM_HFCE,LVA,Gg_CO2,2001,17.891178514005
A,EN_ATM_HFCE,LVA,Gg_CO2,2002,21.6634100993722
A,EN_ATM_HFCE,LVA,Gg_CO2,2003,25.5036717410579
A,EN_ATM_HFCE,LVA,Gg_CO2,2004,40.7039920841912
A,EN_ATM_HFCE,LVA,Gg_CO2,2005,55.001301952803
A,EN_ATM_HFCE,LVA,Gg_CO2,2006,87.987493049881
A,EN_ATM_HFCE,LVA,Gg_CO2,2007,114.049834762229
A,EN_ATM_HFCE,LVA,Gg_CO2,2008,141.652653568323
A,EN_ATM_HFCE,LVA,Gg_CO2,2009,155.273733777821
A,EN_ATM_HFCE,LVA,Gg_CO2,2010,166.062142334597
A,EN_ATM_HFCE,LVA,Gg_CO2,2011,171.244304600186
A,EN_ATM_HFCE,LVA,Gg_CO2,2012,175.951778977791
A,EN_ATM_HFCE,LVA,Gg_CO2,2013,191.20694988855
A,EN_ATM_HFCE,LVA,Gg_CO2,2014,206.108098199221
A,EN_ATM_HFCE,LVA,Gg_CO2,2015,219.556085032505
A,EN_ATM_HFCE,LVA,Gg_CO2,2016,240.835196535187
A,EN_ATM_HFCE,LVA,Gg_CO2,2017,234.920138937968
A,EN_ATM_HFCE,MCO,Gg_CO2,1991,0.00392821685732
A,EN_ATM_HFCE,MCO,Gg_CO2,1992,0.01518408177789
A,EN_ATM_HFCE,MCO,Gg_CO2,1993,0.0518574593364
A,EN_ATM_HFCE,MCO,Gg_CO2,1994,0.15431147731365
A,EN_ATM_HFCE,MCO,Gg_CO2,1995,0.28604648234531
A,EN_ATM_HFCE,MCO,Gg_CO2,1996,0.96091209274846
A,EN_ATM_HFCE,MCO,Gg_CO2,1997,0.61307279333306
A,EN_ATM_HFCE,MCO,Gg_CO2,1998,1.00196479400101
A,EN_ATM_HFCE,MCO,Gg_CO2,1999,1.03245492033117
A,EN_ATM_HFCE,MCO,Gg_CO2,2000,4.04144023342446
A,EN_ATM_HFCE,MCO,Gg_CO2,2001,1.69221104707347
A,EN_ATM_HFCE,MCO,Gg_CO2,2002,2.51982513360926
A,EN_ATM_HFCE,MCO,Gg_CO2,2003,2.95683804593228
A,EN_ATM_HFCE,MCO,Gg_CO2,2004,3.60352929533684
A,EN_ATM_HFCE,MCO,Gg_CO2,2005,3.8075871041475
A,EN_ATM_HFCE,MCO,Gg_CO2,2006,2.82368954102807
A,EN_ATM_HFCE,MCO,Gg_CO2,2007,4.77967566975444
A,EN_ATM_HFCE,MCO,Gg_CO2,2008,4.62426113048059
A,EN_ATM_HFCE,MCO,Gg_CO2,2009,4.42096816808573
A,EN_ATM_HFCE,MCO,Gg_CO2,2010,4.60325371677111
A,EN_ATM_HFCE,MCO,Gg_CO2,2011,5.40926590024025
A,EN_ATM_HFCE,MCO,Gg_CO2,2012,4.59969167544303
A,EN_ATM_HFCE,MCO,Gg_CO2,2013,5.61713566410703
A,EN_ATM_HFCE,MCO,Gg_CO2,2014,4.78506437705464
A,EN_ATM_HFCE,MCO,Gg_CO2,2015,6.45105557791304
A,EN_ATM_HFCE,MCO,Gg_CO2,2016,7.00798329710287
A,EN_ATM_HFCE,MCO,Gg_CO2,2017,8.13140587421159
A,EN_ATM_HFCE,MLT,Gg_CO2,1994,0.0009438
A,EN_ATM_HFCE,MLT,Gg_CO2,1995,0.0018847686
A,EN_ATM_HFCE,MLT,Gg_CO2,1996,0.0028229142942
A,EN_ATM_HFCE,MLT,Gg_CO2,1997,0.00470204555132
A,EN_ATM_HFCE,MLT,Gg_CO2,1998,0.00751933941466
A,EN_ATM_HFCE,MLT,Gg_CO2,1999,0.01127198139642
A,EN_ATM_HFCE,MLT,Gg_CO2,2000,6.70083776315223
A,EN_ATM_HFCE,MLT,Gg_CO2,2001,11.2578259923917
A,EN_ATM_HFCE,MLT,Gg_CO2,2002,14.9850158447591
A,EN_ATM_HFCE,MLT,Gg_CO2,2003,16.4549322956106
A,EN_ATM_HFCE,MLT,Gg_CO2,2004,29.4752008460533
A,EN_ATM_HFCE,MLT,Gg_CO2,2005,41.7815329285059
A,EN_ATM_HFCE,MLT,Gg_CO2,2006,78.8612683263977
A,EN_ATM_HFCE,MLT,Gg_CO2,2007,96.7368607570488
A,EN_ATM_HFCE,MLT,Gg_CO2,2008,112.369485822003
A,EN_ATM_HFCE,MLT,Gg_CO2,2009,133.133679343754
A,EN_ATM_HFCE,MLT,Gg_CO2,2010,145.492916420286
A,EN_ATM_HFCE,MLT,Gg_CO2,2011,169.023675094342
A,EN_ATM_HFCE,MLT,Gg_CO2,2012,201.026463990217
A,EN_ATM_HFCE,MLT,Gg_CO2,2013,216.317554700836
A,EN_ATM_HFCE,MLT,Gg_CO2,2014,230.768398445841
A,EN_ATM_HFCE,MLT,Gg_CO2,2015,246.368181996219
A,EN_ATM_HFCE,MLT,Gg_CO2,2016,256.584543167039
A,EN_ATM_HFCE,MLT,Gg_CO2,2017,310.932959518734
A,EN_ATM_HFCE,NLD,Gg_CO2,1990,5606.3288
A,EN_ATM_HFCE,NLD,Gg_CO2,1991,4366.074
A,EN_ATM_HFCE,NLD,Gg_CO2,1992,5621.292034
A,EN_ATM_HFCE,NLD,Gg_CO2,1993,6311.61511
A,EN_ATM_HFCE,NLD,Gg_CO2,1994,8159.226972
A,EN_ATM_HFCE,NLD,Gg_CO2,1995,7570.5248385
A,EN_ATM_HFCE,NLD,Gg_CO2,1996,9593.31157828125
A,EN_ATM_HFCE,NLD,Gg_CO2,1997,10198.4535068027
A,EN_ATM_HFCE,NLD,Gg_CO2,1998,11568.7211866552
A,EN_ATM_HFCE,NLD,Gg_CO2,1999,6012.70751807201
A,EN_ATM_HFCE,NLD,Gg_CO2,2000,4765.18328259611
A,EN_ATM_HFCE,NLD,Gg_CO2,2001,2069.60880320116
A,EN_ATM_HFCE,NLD,Gg_CO2,2002,1813.00726102364
A,EN_ATM_HFCE,NLD,Gg_CO2,2003,1817.23976239359
A,EN_ATM_HFCE,NLD,Gg_CO2,2004,1911.3910487809
A,EN_ATM_HFCE,NLD,Gg_CO2,2005,1734.6371137932
A,EN_ATM_HFCE,NLD,Gg_CO2,2006,1991.29314027201
A,EN_ATM_HFCE,NLD,Gg_CO2,2007,2132.11119692181
A,EN_ATM_HFCE,NLD,Gg_CO2,2008,2245.39717301979
A,EN_ATM_HFCE,NLD,Gg_CO2,2009,2355.50326831697
A,EN_ATM_HFCE,NLD,Gg_CO2,2010,2668.83720772263
A,EN_ATM_HFCE,NLD,Gg_CO2,2011,2448.41381233588
A,EN_ATM_HFCE,NLD,Gg_CO2,2012,2411.92265453843
A,EN_ATM_HFCE,NLD,Gg_CO2,2013,2061.63976740533
A,EN_ATM_HFCE,NLD,Gg_CO2,2014,1649.09538562288
A,EN_ATM_HFCE,NLD,Gg_CO2,2015,1833.54924162288
A,EN_ATM_HFCE,NLD,Gg_CO2,2016,1876.40777162288
